triplet_id,sub_label,rel_label,obj_label
61852,protriptyline,I,cyp2d6
61853,dyrk1a,GG,erbb2
61854,carcinoma,ML,ccr4
61855,comt,U,infarction
61856,nbn,Ra,rad50
61857,hgf,GG,lcn2
61858,il18,P,neoplasm metastasis
61859,csnk1d,GG,ephb2
61860,lomefloxacin,T,liver failure
61861,pisd,GG,lpin2
61862,colchicine,E,cartpt
61863,estazolam,CC,darunavir
61864,abcc2,P,arteriosclerosis
61865,gabapentin,T,vomiting
61866,il6,GG,cd8a
61867,cspg4,GG,chsy1
61868,slc2a1,Q,il1b
61869,acadm,E,ppara
61870,esr1,P,non alcoholic fatty liver disease
61871,htr1a,U,hemorrhage
61872,notch2,E,casp8
61873,tenoxicam,T,fibromyalgia
61874,apoe,P,huntington disease
61875,meg3,P,stroke
61876,hearing disorders,ML,slc12a7
61877,ccl3,E,ccl11
61878,fubp1,Ra,braf
61879,serpina1,Te,joint diseases
61880,non alcoholic fatty liver disease,ML,pdk2
61881,cad,U,lung injury
61882,casp1,Rg,prtn3
61883,egfr,GG,myc
61884,myoc,GG,fubp1
61885,sftpa2,B,rtel1
61886,thiabendazole,I,helminthiasis
61887,il3,E,epo
61888,smith magenis syndrome,ML,gad1
61889,ngfr,Rg,bdnf
61890,fgfr2,Ra,pik3ca
61891,chd1,Q,map3k7
61892,vandetanib,Pr,arteriosclerosis
61893,diabetes mellitus,ML,capn10
61894,slco1b1,U,hypersensitivity
61895,naloxone,N,tlr4
61896,gna11,U,neoplasms
61897,relb,P,osteolysis
61898,risperidone,CC,telmisartan
61899,creld1,Rg,creld1
61900,h2afx,Q,h2afx
61901,carcinoma bronchogenic,ML,nrp1
61902,hspb1,Q,egfr
61903,bmp4,B,fbxo7
61904,tf,E,tnfsf12
61905,vincristine,Sa,leukemia lymphoid
61906,ivd,P,metabolism inborn errors
61907,respiratory tract neoplasms,ML,tnfsf11
61908,cxcl10,GG,brip1
61909,map2k4,GG,itch
61910,fabp2,GG,mttp
61911,buprenorphine,CC,deferasirox
61912,theophylline,T,poisoning
61913,poikiloderma with neutropenia,ML,grm1
61914,mapk9,I,map2k6
61915,adra2a,P,aarskog scott syndrome
61916,fgf2,B,birc5
61917,igf2,Ra,gata2
61918,il6,Q,cd8a
61919,ugt1a8,GG,ugt1a1
61920,hdac7,Rg,klf4
61921,leukemia,ML,lyn
61922,baclofen,CC,promethazine
61923,fpr1,Ra,csf3
61924,doxylamine,CC,quetiapine
61925,camp,Iw,aqp2
61926,urination disorders,ML,ren
61927,cefacetrile,I,bacterial infections
61928,valsartan,E,gfap
61929,shbg,E,ins
61930,cd1a,Q,notch1
61931,col1a2,Ra,mmp13
61932,htr1e,I,gnai2
61933,escitalopram,E,kcnk2
61934,bcl2l11,E,bcl2
61935,tp53,B,mlxipl
61936,edn1,P,infarction
61937,chlorpropamide,E,insr
61938,cybb,B,pla2g1b
61939,ccr3,GG,map2k1
61940,pparg,E,muc1
61941,notch4,GG,maml3
61942,mephentermine,CC,phendimetrazine
61943,penicillamine,T,hypertension pulmonary
61944,ketamine,E,hmox1
61945,gefitinib,T,intestinal polyposis
61946,hgf,P,fibrosis
61947,lapatinib,E,pfkfb3
61948,huwe1,Q,tp53
61949,orciprenaline,CC,isocarboxazid
61950,hgf,P,peritonitis
61951,rgs19,I,opioid related disorders
61952,tnf,K,timolol
61953,camp,E,plagl1
61954,alpp,GG,gch1
61955,cd22,Q,cd14
61956,mycn,E,mdm2
61957,phyh,Ra,f8
61958,mnx1,GG,hnf1b
61959,hdac5,GG,ankrd11
61960,grb2,GG,arhgap12
61961,uterine diseases,ML,bax
61962,vitamin e,T,breast neoplasms
61963,mpo,U,giant cell arteritis
61964,urologic neoplasms,An,kidney diseases
61965,ghr,GG,lyn
61966,sarcoma,ML,ass1
61967,s100a4,Ra,snai2
61968,lincomycin,Sa,colitis
61969,ar,Ra,mapk3
61970,uchl5,GG,psmb1
61971,tnfaip6,P,neovascularization pathologic
61972,ptafr,P,arteriosclerosis
61973,npr1,P,inflammation
61974,adra2a,I,diabetes mellitus
61975,pcnt,B,lmnb1
61976,bax,K,neomycin
61977,kit,Q,cd36
61978,sirpa,GG,opcml
61979,dolk,GG,b4galt2
61980,crp,P,arthritis rheumatoid
61981,slc9a5,I,elf2
61982,cebpa,Rg,srebf1
61983,carcinoma,ML,prl
61984,il17a,E,il2
61985,uterine diseases,ML,fgfr3
61986,klrk1,GG,ptprc
61987,adipoq,E,adora1
61988,eef2,GG,tubb
61989,cyp2c19,U,cerebrovascular disorders
61990,haloperidol,T,heart arrest
61991,urologic neoplasms,ML,hras
61992,sox9,Q,nfatc1
61993,setbp1,Ra,asxl1
61994,naproxen,T,cataract
61995,mica,E,tnf
61996,clemastine,CC,minocycline
61997,leukemia,ML,cav1
61998,imatinib,CC,gemfibrozil
61999,slc25a13,U,metabolic diseases
62000,igf1,Te,intellectual disability
62001,flot1,GG,ptpn1
62002,cyp2c8,E,ugt1a1
62003,paraproteinemias,ML,ccr1
62004,glutathione,T,behcet syndrome
62005,sox2,P,endometriosis
62006,dyrk1b,Rg,dyrk1b
62007,cerebrovascular disorders,ML,pde4d
62008,il6,Te,nephritis
62009,hspb1,Rg,g6pd
62010,lgals3,P,leukemia myeloid
62011,des,Q,muc2
62012,hcn2,Rg,cflar
62013,carbamazepine,N,cyp1a2
62014,tpmt,I,cyclophosphamide
62015,rbms3,B,pdx1
62016,cntn2,Rg,il5
62017,hla g,Iw,ar
62018,cabergoline,CC,carteolol
62019,pax8,Q,mitf
62020,tocainide,T,myocardial ischemia
62021,gentamicin,Sa,muscular diseases
62022,pik3ca,B,ptp4a3
62023,vitamin a,N,casp3
62024,casp1,E,hif1a
62025,il6,E,acp5
62026,gata4,P,heart defects congenital
62027,hnrnpa1,GG,rpl19
62028,apob,E,il10
62029,syk,Rg,clec7a
62030,myc,Rg,jak2
62031,icos,P,hepatitis
62032,fgf23,K,paricalcitol
62033,paroxetine,T,sleep disorders intrinsic
62034,heptabarbital,CC,mestranol
62035,propofol,N,thbd
62036,il1b,E,nfatc1
62037,liver neoplasms,X,gpc3
62038,tranylcypromine,I,cyp3a4
62039,ddhd2,GG,blvra
62040,urination disorders,ML,scgb1a1
62041,carcinoma bronchogenic,ML,rgs4
62042,cfp,Q,prnp
62043,irs1,Rg,ptprf
62044,hmgb1,P,pneumonia
62045,abca4,GG,abca12
62046,cd1a,Q,fut4
62047,ahi1,GG,tctn1
62048,neoplasms neuroepithelial,ML,nrp1
62049,ralbp1,GG,casp9
62050,oxtr,Q,grm8
62051,cdkn2a,Rg,med23
62052,losartan,E,ctgf
62053,sirt5,Rg,nampt
62054,lamc2,GG,il1r2
62055,bleomycin,T,respiratory tract neoplasms
62056,prkch,P,cerebrovascular disorders
62057,diclofenac,T,hypertension
62058,csf3,Rg,il17a
62059,apixaban,Iw,mb
62060,mecp2,E,gria1
62061,nlrp3,P,purpura thrombocytopenic idiopathic
62062,mmp14,P,liver neoplasms
62063,ketoconazole,CC,fingolimod
62064,dusp9,GG,vcp
62065,akr1c4,K,progesterone
62066,add1,Ra,mmp3
62067,irf3,U,schizophrenia
62068,phosphatidylserine,J,ischemia
62069,lurasidone,T,anxiety related personality traits
62070,fluconazole,E,cyp26a1
62071,quinine,N,abcb1
62072,abcb1,Iw,mb
62073,betahistine,T,cerebrovascular disorders
62074,eif2b1,GG,pik3ca
62075,amifostine,CC,hydralazine
62076,il1rn,E,il18
62077,yeats4,B,mllt3
62078,overweight,ML,cox8a
62079,neoplasms neuroepithelial,ML,abcb6
62080,cholecalciferol,N,runx2
62081,clec7a,B,lgals9
62082,acidosis,ML,trpv1
62083,gna11,Ra,fgd1
62084,methadone,CC,boceprevir
62085,fgf1,GG,fgf9
62086,cyclophosphamide,E,yars
62087,neoplasms,ML,rag1
62088,ethanol,CC,dantrolene
62089,add1,U,infarction
62090,plk4,Ra,hmmr
62091,vitamin e,I,gclc
62092,rela,P,death
62093,aire,U,hypoparathyroidism
62094,ndufs2,GG,ndufs3
62095,adamts13,Te,intracranial hemorrhages
62096,pamidronate,T,ulcer
62097,dyskinesias,ML,atm
62098,atp6ap2,GG,agtr2
62099,mecp2,E,ret
62100,malignant mesothelioma,ML,sdc1
62101,ep300,GG,jak3
62102,prednisone,T,diabetes mellitus
62103,sh3tc2,U,sensation disorders
62104,omeprazole,Pr,colitis
62105,gnas,GG,grb2
62106,pank2,U,parkinsonian disorders
62107,rgs1,GG,cd69
62108,pink1,Ra,aldh1a1
62109,abcb4,Q,pemt
62110,lck,GG,med25
62111,il2,P,ulcer
62112,isg15,E,tp53
62113,gch1,U,parkinsonian disorders
62114,natamycin,T,tinea
62115,hydrochlorothiazide,T,fatigue
62116,rbp4,B,nampt
62117,neoplasms neuroepithelial,ML,ctnnb1
62118,serpina1,Rg,prtn3
62119,ace,E,hgf
62120,stat3,B,cdk5
62121,neoplasms,X,pyy
62122,mmp14,B,adam9
62123,cps1,GG,gad1
62124,olanzapine,CC,maprotiline
62125,vegfa,P,ascites
62126,prss8,E,egfr
62127,egr1,E,cdkn1c
62128,nabumetone,CC,enoxaparin
62129,ccna2,B,sox2
62130,il10,P,liver diseases
62131,xiap,GG,casp3
62132,stat3,B,mapk8
62133,diabetes mellitus,ML,cdc42
62134,esrrb,U,neoplasms
62135,acetazolamide,T,uveitis
62136,elk1,GG,map2k5
62137,ins,Te,acute coronary syndrome
62138,methazolamide,Sa,myopia
62139,tgfbr3,Rg,s100p
62140,lhx2,Rg,rax
62141,wnt7a,GG,wnt5b
62142,fluvoxamine,CC,ioflupane i 123
62143,adipoq,P,arteriosclerosis
62144,flurbiprofen,T,ischemia
62145,tp53,B,hsf4
62146,cd34,E,cdh5
62147,tazarotene,T,psoriasis
62148,succinylcholine,CC,colistimethate
62149,temozolomide,I,cyp3a4
62150,rxrb,Ra,col11a2
62151,atenolol,T,pre eclampsia
62152,igf1,B,il1b
62153,cyp1a1,Ra,arnt
62154,itga6,Q,pcna
62155,thbs1,Ra,gstp1
62156,midazolam,Sa,substance related disorders
62157,pranlukast,CC,telaprevir
62158,gdi1,GG,nrxn1
62159,gastrointestinal neoplasms,ML,edn1
62160,nras,Rg,cdk4
62161,crhr1,Q,oxtr
62162,il4,GG,il13ra2
62163,carcinoma,ML,lyve1
62164,hps1,GG,sall1
62165,tnc,P,dermatitis
62166,eng,E,tgfbr3
62167,ms4a1,P,fractures bone
62168,sarcoma,ML,mcl1
62169,abi1,I,dasatinib
62170,ace,B,gstm1
62171,verapamil,Iw,hal
62172,fhl2,Q,cdh1
62173,cst3,E,mthfr
62174,slc15a3,GG,psap
62175,leukemia myeloid,ML,bsg
62176,slurp1,Rg,tp63
62177,mmp14,P,osteoporosis
62178,intestinal neoplasms,ML,epha3
62179,ctsd,Ra,mmp13
62180,fcer2,Q,cd19
62181,corin,Te,bone diseases metabolic
62182,gastrointestinal neoplasms,ML,pitx2
62183,sox10,Rg,gfap
62184,cldn1,Rg,ptk2
62185,breast neoplasms,ML,dot1l
62186,cimetidine,T,liver neoplasms
62187,tnfrsf11b,P,aortic valve stenosis
62188,bortezomib,C,neoplasms neuroepithelial
62189,hydroxyzine,CC,aripiprazole
62190,pth,B,gata3
62191,kidney diseases,ML,edn1
62192,dnmt3a,E,dpp6
62193,dll3,Q,lfng
62194,verapamil,CC,conivaptan
62195,intestinal neoplasms,ML,ehmt2
62196,cyp1b1,Ra,cyp3a5
62197,gars,Ra,hspb1
62198,mip,U,cataract
62199,rheb,P,lymphangiomyoma
62200,dao,GG,ndufab1
62201,cited2,GG,prkacb
62202,map2k1,GG,raf1
62203,iron,E,bach1
62204,cdh1,E,irf8
62205,adenosine,N,egfr
62206,ntrk3,Rg,mycn
62207,pggt1b,GG,rabggtb
62208,minocycline,CC,azlocillin
62209,foxo1,GG,smad3
62210,pla2g7,GG,trim24
62211,casp1,B,ngf
62212,mat2b,GG,capns1
62213,imipenem,CC,valganciclovir
62214,cox8a,Rg,gp1ba
62215,il10,E,bcr
62216,pdpk1,GG,ddit4
62217,vwf,Ra,itgb3
62218,gram positive bacterial infections,ML,ptpn22
62219,dermatitis,An,dermatitis herpetiformis
62220,digoxin,CC,vandetanib
62221,lithium,T,neoplasms neuroepithelial
62222,aanat,GG,kat2b
62223,amitriptyline,T,major affective disorder 7
62224,hdac7,Rg,prkd1
62225,hspg2,P,alzheimer disease
62226,cdk2,GG,cebpa
62227,itgb1,Q,itga3
62228,quetiapine,CC,ivacaftor
62229,serpinb5,P,carcinoma bronchogenic
62230,il6,GG,selp
62231,c4b,Rg,cyp21a2
62232,fluorouracil,T,respiratory tract neoplasms
62233,cyp11a1,E,crh
62234,fbn1,Rg,tgfb2
62235,simpson golabi behmel syndrome,Iw,congenital abnormalities
62236,tnf,Rg,grn
62237,haloperidol,CC,azelastine
62238,leukemia lymphoid,ML,tp53
62239,cyproterone acetate,T,bone diseases
62240,hydroxyproline,T,edema
62241,adipoq,Rg,lhcgr
62242,krt17,GG,pik3r2
62243,budesonide,E,abcb1
62244,prednisone,CC,sparfloxacin
62245,drd1,P,aarskog scott syndrome
62246,cd55,Q,vegfa
62247,vegfa,Te,norrie disease
62248,minocycline,Pr,colitis
62249,nfkb1,E,erap1
62250,il10,GG,pdgfa
62251,cel,P,inflammation
62252,stat4,E,csf2
62253,foxo1,B,clps
62254,irak1,GG,casp4
62255,xrcc1,U,otorhinolaryngologic neoplasms
62256,cefotetan,T,respiratory tract infections
62257,il10,Q,cd24
62258,gabapentin,CC,fosphenytoin
62259,chn1,GG,ncf2
62260,sdc1,Q,cd38
62261,clofibrate,T,liver neoplasms
62262,mpl,P,inflammation
62263,grb2,B,jak1
62264,malathion,Sa,diabetes mellitus
62265,baat,GG,bub1
62266,sox2,Ra,igf2r
62267,nitrofurantoin,Sa,hepatitis
62268,uterine diseases,ML,dicer1
62269,ttr,GG,ddr1
62270,igf2,Iw,growth disorders
62271,lamb1,Ra,lamb1
62272,liver neoplasms,ML,abcb4
62273,trifluoperazine,Pr,edema
62274,folh1,Ra,bhmt
62275,nck1,Rg,nck1
62276,anxa1,Ra,casp8
62277,pou5f1,E,ccnd1
62278,adenoma,ML,ptgs2
62279,amitriptyline,T,fibromyalgia
62280,losartan,CC,dabrafenib
62281,hspb8,P,alzheimer disease
62282,neoplasms neuroepithelial,ML,mme
62283,alad,GG,hccs
62284,spinocerebellar degenerations,ML,pc
62285,neoplasm metastasis,ML,stk39
62286,dyskinesias,ML,casp3
62287,fasn,Rg,g6pd
62288,desipramine,CC,fesoterodine
62289,pyy,P,diabetes mellitus
62290,slc16a5,I,cisplatin
62291,acitretin,CC,norethindrone
62292,prkaa2,Ra,pde4b
62293,mapk7,P,neoplasms
62294,ketorolac,Sa,respiratory insufficiency
62295,neoplasms neuroepithelial,ML,dhps
62296,carcinoma,ML,adm
62297,etoricoxib,T,intestinal neoplasms
62298,neoplasms muscle tissue,ML,ctgf
62299,fentanyl,CC,pseudoephedrine
62300,slc9a3,B,edn1
62301,carcinoma,ML,dpyd
62302,il10,E,ins
62303,genital neoplasms female,ML,pdgfra
62304,amikacin,CC,foscarnet
62305,estradiol,E,fbln1
62306,cyclosporine,CC,methohexital
62307,testosterone,Sa,infertility
62308,cyp2c19,I,myelodysplastic syndromes
62309,comt,U,carcinoma bronchogenic
62310,gastrointestinal neoplasms,X,melk
62311,prednisolone,E,itgam
62312,ranitidine,CC,atazanavir
62313,cox4i1,GG,cox10
62314,ddx58,GG,tubb2a
62315,il10,Ra,myc
62316,gram positive bacterial infections,ML,gja5
62317,cflar,Rg,il2
62318,dnmt3a,E,klf1
62319,mmp1,Rg,egfr
62320,cefotiam,Pr,infections
62321,pdlim4,Rg,amacr
62322,serping1,Q,cd59
62323,lck,Q,nras
62324,quinidine,CC,ketoconazole
62325,mcat,E,mcat
62326,sstr2,Rg,sstr3
62327,ifng,E,itgal
62328,jak3,Rg,tbx21
62329,lithium,T,epilepsy
62330,fbp1,GG,asl
62331,il15,E,ccl5
62332,slc9a3r1,I,elf2
62333,glycine,T,nausea
62334,pyridostigmine,J,overweight
62335,selp,Q,itgb1
62336,tnnc2,GG,vim
62337,krt17,GG,usp1
62338,nfkb1,E,afp
62339,tbx21,Q,tnfrsf4
62340,dacarbazine,T,leukemia myeloid
62341,dimethyl sulfoxide,J,hearing disorders
62342,stat1,GG,rps6ka5
62343,gif,GG,chia
62344,itgb3,Q,nos3
62345,neurog3,Rg,notch1
62346,nafcillin,CC,mycophenolic acid
62347,cdh1,E,anxa1
62348,theophylline,C,neoplasms neuroepithelial
62349,tubb2b,GG,rpl13
62350,tcf4,GG,cdc73
62351,igf1,P,liver failure
62352,oxaliplatin,T,hypersensitivity
62353,prkacb,GG,rps6ka5
62354,digoxin,CC,boceprevir
62355,il1a,Te,lupus erythematosus systemic
62356,abcb1,Q,fto
62357,gh1,Q,lep
62358,econazole,Pr,death
62359,paclitaxel,CC,saxagliptin
62360,gna12,GG,prkce
62361,grk5,E,nqo1
62362,arthritis rheumatoid,X,thbd
62363,gad2,GG,oxct1
62364,panx1,GG,casp1
62365,vdac2,Rg,vdac2
62366,chrm4,GG,gria2
62367,doxorubicin,N,top2a
62368,memantine,C,seizures
62369,triflupromazine,I,drd2
62370,cftr,U,liver diseases
62371,galc,GG,gltp
62372,flnc,GG,lama4
62373,infarction,ML,il15
62374,hspa5,B,braf
62375,risperidone,T,blepharospasm
62376,cdh1,P,inflammation
62377,tkt,GG,cad
62378,lpl,Q,chpt1
62379,nras,Ra,araf
62380,ctgf,Rg,axl
62381,erbb2,Rg,bcl2
62382,vegfa,Rg,adamts5
62383,mmp2,U,osteolysis
62384,phenytoin,E,pcyt1a
62385,mitotane,CC,paclitaxel
62386,methadone,CC,nebivolol
62387,crabp2,GG,rxrb
62388,captopril,T,ventricular dysfunction left
62389,chrna5,GG,gabra1
62390,irs1,U,coronary disease
62391,esrra,GG,tnni2
62392,fas,Q,pck2
62393,brca1,Ra,ercc2
62394,cflar,E,cntn2
62395,jak2,Rg,abca1
62396,leukemia myeloid,ML,birc5
62397,methadone,CC,fencamfamine
62398,vandetanib,Sa,carcinoma
62399,shmt1,Ra,ggh
62400,cyp7a1,GG,slc22a8
62401,respiratory tract neoplasms,ML,casp7
62402,ep300,Q,jun
62403,tor1a,B,thap1
62404,hmox1,E,il13
62405,itgam,Rg,notch2
62406,chek1,GG,mapk8
62407,lep,Rg,ccl3
62408,bmx,GG,casp8
62409,cox4i1,GG,tufm
62410,cftr,Rg,nfkb1
62411,ethanol,E,camp
62412,hoxa2,GG,hoxa11
62413,uchl5,GG,bag1
62414,wnt5a,E,casr
62415,hmgcl,GG,oxct1
62416,neoplasms neuroepithelial,X,ercc1
62417,pethidine,CC,quetiapine
62418,clenbuterol,C,breast neoplasms
62419,theophylline,J,hyponatremia
62420,acquired immunodeficiency syndrome,ML,cd244
62421,rag2,Rg,il18
62422,darunavir,Sa,exanthema
62423,mif,E,il1r2
62424,cyproheptadine,T,rhinitis allergic seasonal
62425,hmgcs2,GG,pcca
62426,bexarotene,CC,lansoprazole
62427,cdk3,GG,lcmt1
62428,dkc1,U,anemia aplastic
62429,atf3,Q,ccnd1
62430,oxaliplatin,E,nfib
62431,desmopressin,E,il6
62432,carcinoma,ML,sox2
62433,bdnf,Rg,irs1
62434,tshr,Ra,ctla4
62435,cyp2c19,Ra,ptgs1
62436,pomc,Q,pdk1
62437,nr1i3,I,urologic neoplasms
62438,col1a1,E,mmp2
62439,adcy9,Ra,adrb1
62440,icos,Q,cd69
62441,mephentermine,CC,dextroamphetamine
62442,granisetron,I,htr3a
62443,triazolam,Sa,death
62444,map2k3,GG,sos1
62445,prdm16,Ra,ppargc1a
62446,pamidronate,Sa,inflammation
62447,il1b,Q,cd38
62448,ca14,GG,ca7
62449,il3,U,respiratory hypersensitivity
62450,chat,Ra,gdnf
62451,fencamfamine,CC,milnacipran
62452,slc1a2,U,dyskinesias
62453,btk,I,diabetes mellitus
62454,shbg,P,epilepsy
62455,rosuvastatin,T,cardiomyopathy dilated
62456,lorazepam,CC,reserpine
62457,folic acid,I,folr3
62458,pentoxifylline,I,nt5e
62459,bromocriptine,E,egfr
62460,lactulose,T,hypersensitivity
62461,cyclophosphamide,CC,simeprevir
62462,gastrointestinal neoplasms,ML,alox5ap
62463,doxorubicin,Sa,netherton syndrome
62464,chloroquine,Pr,pancreatitis
62465,midodrine,CC,dronabinol
62466,ectodermal dysplasia,ML,krt7
62467,cckbr,I,clozapine
62468,imatinib,E,fgf2
62469,arthritis rheumatoid,ML,icam1
62470,blnk,Ra,cd79b
62471,liver neoplasms,X,il11
62472,sds,Iw,sleep disorders intrinsic
62473,liver neoplasms,ML,eng
62474,f8,GG,vwf
62475,neoplasms,ML,ccl8
62476,neurofibromatoses,Iw,seizures
62477,actn4,Ra,trpc6
62478,traf3ip2,Rg,gja1
62479,cisplatin,E,dnase1
62480,tnf,P,pre eclampsia
62481,epinephrine,E,tp53
62482,msln,GG,opcml
62483,src,Q,tec
62484,neoplasms neuroepithelial,ML,dkk1
62485,cflar,P,amino acid metabolism inborn errors
62486,il18,Q,ifng
62487,mecamylamine,Pr,hypothermia
62488,gast,P,gastrointestinal neoplasms
62489,lorazepam,Pr,demyelinating autoimmune diseases cns
62490,erbb2,Rg,ptk6
62491,carcinoma bronchogenic,ML,gpr87
62492,cd19,E,hspa5
62493,timp3,Ra,apc
62494,lipc,Rg,pon1
62495,fluvoxamine,CC,cabergoline
62496,axin1,Ra,braf
62497,abcb4,E,afp
62498,pde6g,GG,slc24a1
62499,digoxin,CC,amiloride
62500,nelfinavir,CC,trazodone
62501,rad52,Ra,cyp2c19
62502,sox9,Rg,amh
62503,mlh1,Ra,gstt1
62504,hadha,P,diabetes mellitus
62505,tp53,U,deglutition disorders
62506,ube2i,Q,hdac4
62507,tacc3,GG,prkcsh
62508,melanoma,ML,sod1
62509,theophylline,T,death sudden
62510,nr3c2,GG,bcat1
62511,slc6a3,U,depressive disorder major
62512,gstm1,Ra,gsta1
62513,mapkap1,Ra,akt1
62514,sell,Q,itgb1
62515,cdk5,Rg,rhoa
62516,mcl1,Te,leukemia lymphoid
62517,azapropazone,T,arthritis psoriatic
62518,ca3,Q,app
62519,pde11a,GG,pde8b
62520,acaca,GG,acyp2
62521,amodiaquine,CC,nilotinib
62522,flurazepam,I,gabra1
62523,capecitabine,Iw,btc
62524,gfap,E,thbs1
62525,cyp3a4,Ra,irf5
62526,epinephrine,J,metal metabolism inborn errors
62527,cyp1b1,GG,cyp51a1
62528,hdac1,GG,tcf7l2
62529,abcg2,I,simvastatin
62530,apoe,P,hypothyroidism
62531,tropicamide,T,cardiovascular diseases
62532,octreotide,CC,lumefantrine
62533,dnmt3b,Ra,chek2
62534,sufentanil,CC,hydrocodone
62535,hr,Ra,tp53
62536,kcnj3,GG,kcnj5
62537,clonazepam,Pr,seizures
62538,pth,U,anemia
62539,esr1,Rg,bdnf
62540,neoplasms neuroepithelial,ML,ptgs2
62541,mpo,Q,itgam
62542,il2,K,progesterone
62543,trpm6,GG,fxyd2
62544,pmp22,Q,mpz
62545,acetaminophen,E,gstz1
62546,ccr2,U,uterine diseases
62547,kitlg,P,infarction
62548,posaconazole,CC,crizotinib
62549,app,Rg,tat
62550,eif4e,Ra,gsk3b
62551,cerebrovascular disorders,ML,stat5a
62552,cyclophosphamide,Sa,dyslipidemias
62553,birc3,Q,mcl1
62554,riluzole,Pr,edema
62555,glucocorticoid deficiency,ML,aqp3
62556,csnk1e,B,il3
62557,valproic acid,N,cdk5
62558,tnfsf11,Rg,tnfsf11
62559,paraproteinemias,ML,pax5
62560,cdk8,GG,prkch
62561,pentagastrin,J,neoplasm metastasis
62562,cst3,Rg,hspb1
62563,map2k1,P,neoplasms
62564,l leucine,Sa,drug toxicity
62565,lpl,U,diabetes mellitus
62566,udenafil,I,pde5a
62567,fga,I,blood coagulation disorders inherited
62568,amifostine,C,xeroderma pigmentosum
62569,pou5f1,Rg,myc
62570,gdnf,Rg,fgf7
62571,respiratory tract neoplasms,ML,cubn
62572,cyp1b1,Q,il6
62573,cd248,Rg,cd248
62574,cdh1,B,cxcl12
62575,cdh1,Q,cd1a
62576,cxcr4,P,myocardial ischemia
62577,respiratory tract neoplasms,ML,igf2
62578,lsm6,GG,smn2
62579,sulpiride,CC,olopatadine
62580,esr1,Q,ercc1
62581,stom,GG,rab7a
62582,lep,Rg,pparg
62583,melanoma,ML,hdac1
62584,atenolol,T,demyelinating autoimmune diseases cns
62585,slc19a1,I,intestinal neoplasms
62586,agtr2,Rg,pqbp1
62587,lipt1,GG,uqcrc1
62588,dicoumarol,CC,mercaptopurine
62589,atp5c1,GG,suclg1
62590,cntn2,Ra,atf3
62591,metoprolol,CC,prazosin
62592,ercc2,Q,ercc6
62593,cyp3a4,GG,por
62594,epo,P,cryptorchidism
62595,naproxen,T,menorrhagia
62596,abcb4,Rg,abcb11
62597,neoplasms squamous cell,ML,foxp3
62598,vcam1,E,tnf
62599,hgfac,B,hif1a
62600,bcl2l11,P,melanoma
62601,sevoflurane,T,arrhythmias cardiac
62602,cd40lg,U,liver diseases
62603,vsx1,Ra,vsx1
62604,pim2,GG,rps6ka1
62605,cd24,Q,s100a4
62606,cysltr1,GG,ptger4
62607,ezh1,GG,hdac1
62608,cd14,Ra,hspd1
62609,pfkm,GG,enosf1
62610,cyp4b1,GG,pklr
62611,ptprj,GG,yes1
62612,bosentan,CC,norethindrone
62613,prmt1,B,xpo1
62614,ywhae,GG,cyth2
62615,pld1,E,gsn
62616,fgf2,E,ctnnb1
62617,crp,P,thrombosis
62618,sulfadiazine,CC,prilocaine
62619,furosemide,T,cystic fibrosis
62620,alzheimer disease,ML,ctse
62621,intestinal neoplasms,ML,thbs2
62622,hydromorphone,CC,procarbazine
62623,rpsa,P,neoplasm metastasis
62624,snap25,Rg,maob
62625,death,ML,cga
62626,bosentan,CC,fesoterodine
62627,pnkp,Ra,lamc3
62628,spr,Iw,ar
62629,leukemia lymphoid,ML,cxcl10
62630,tnf,Rg,cebpa
62631,hydralazine,Sa,lupus erythematosus systemic
62632,grb2,GG,rps6ka2
62633,carboplatin,Sa,vomiting
62634,agtr2,GG,enpep
62635,hyperglycemia,ML,igf1
62636,crebbp,Q,smad4
62637,brca1,Ra,stmn1
62638,cpn1,Rg,klk2
62639,vegfa,Ra,vhl
62640,lamotrigine,CC,thalidomide
62641,tamoxifen,N,mgmt
62642,il6,U,dyspepsia
62643,pancreatic neoplasms,ML,ephb2
62644,melanoma,ML,src
62645,wnt5a,P,leukemia myeloid
62646,reserpine,T,lactation disorders
62647,flurazepam,I,cyp2a6
62648,dipyridamole,T,coronary disease
62649,c5,P,autoimmune diseases
62650,neoplasms basal cell,ML,msh2
62651,th,Q,il1b
62652,nitrendipine,I,cacna2d2
62653,tizanidine,CC,orlistat
62654,slc29a3,GG,slc22a4
62655,ethanol,N,ctsa
62656,fluoxetine,N,sqstm1
62657,nr1i3,I,anemia
62658,eif2ak3,K,morphine
62659,slc2a1,P,ischemia
62660,cfl1,GG,tln1
62661,igf1r,Rg,nedd4
62662,etoposide,C,neoplasms squamous cell
62663,azelastine,CC,fosphenytoin
62664,sp1,Rg,syn1
62665,gria3,GG,atp1a2
62666,dexamethasone,E,ncl
62667,itgb2,GG,cd8a
62668,atm,Ra,pik3ca
62669,mapk8,Rg,csf1
62670,eln,Q,il1b
62671,b2m,Ra,mycn
62672,brca1,Rg,foxc1
62673,rad21,GG,wee1
62674,cyp19a1,E,tgfb1
62675,prkce,I,plcg1
62676,neoplasms,ML,stat5a
62677,breast neoplasms,ML,smad4
62678,neoplasms squamous cell,ML,rab23
62679,serpine1,I,citalopram
62680,thyroiditis autoimmune,ML,il1b
